stimulus,noncon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrKey.keys,instrKey.rt,date,frameRate,expName,session,participant,
"images/Neutral/7,1.png","images/Emotion/6,5.png",1,133,373,133,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,5.png",1,134,374,134,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,5.png",1,135,375,135,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,1.png",1,136,376,136,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,1.png",1,137,377,137,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,1.png",1,138,378,138,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,1.png",1,139,379,139,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,1.png",1,140,380,140,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,1.png",1,141,381,141,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,1.png",1,142,382,142,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,1.png",1,143,383,143,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,6.png",1,144,384,144,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,6.png",1,145,385,145,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,6.png",1,146,386,146,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,6.png",1,147,387,147,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,6.png",1,148,388,148,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,6.png",1,149,389,149,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,6.png",1,150,390,150,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,6.png",1,151,391,151,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,1.png",1,152,392,152,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,1.png",1,153,393,153,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,1.png",1,154,394,154,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,1.png",1,155,395,155,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,1.png",1,156,396,156,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,1.png",1,157,397,157,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,1.png",1,158,398,158,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,1.png",1,159,399,159,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,2.png",1,160,400,160,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,2.png",1,161,401,161,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,2.png",1,162,402,162,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,2.png",1,163,403,163,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,2.png",1,164,404,164,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,2.png",1,165,405,165,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,2.png",1,166,406,166,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,2.png",1,167,407,167,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,3.png",1,168,408,168,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,3.png",1,169,409,169,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,3.png",1,170,410,170,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,3.png",1,171,411,171,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,3.png",1,172,412,172,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,3.png",1,173,413,173,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,3.png",1,174,414,174,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,3.png",1,175,415,175,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,5.png",1,176,416,176,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,5.png",1,177,417,177,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,5.png",1,178,418,178,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,5.png",1,179,419,179,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,5.png",1,180,420,180,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,5.png",1,181,421,181,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,5.png",1,182,422,182,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,5.png",1,183,423,183,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,3.png",1,184,424,184,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,3.png",1,185,425,185,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,3.png",1,186,426,186,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,3.png",1,187,427,187,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,3.png",1,188,428,188,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,3.png",1,189,429,189,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,3.png",1,190,430,190,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,3.png",1,191,431,191,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,4.png",1,192,432,192,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,4.png",1,193,433,193,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,4.png",1,194,434,194,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,4.png",1,195,435,195,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,4.png",1,196,436,196,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,4.png",1,197,437,197,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,4.png",1,198,438,198,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,4.png",1,199,439,199,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,5.png",1,200,440,200,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,5.png",1,201,441,201,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,5.png",1,202,442,202,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,5.png",1,203,443,203,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,5.png",1,204,444,204,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,5.png",1,205,445,205,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,5.png",1,206,446,206,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,5.png",1,207,447,207,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,4.png",1,208,448,208,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,4.png",1,209,449,209,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,4.png",1,210,450,210,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,4.png",1,211,451,211,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,4.png",1,212,452,212,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,4.png",1,213,453,213,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,4.png",1,214,454,214,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,4.png",1,215,455,215,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,2.png",1,216,456,216,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,2.png",1,217,457,217,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,2.png",1,218,458,218,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,2.png",1,219,459,219,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,2.png",1,220,460,220,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,2.png",1,221,461,221,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,2.png",1,222,462,222,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,2.png",1,223,463,223,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,5.png",1,224,464,224,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,5.png",1,225,465,225,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,5.png",1,226,466,226,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,5.png",1,227,467,227,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,5.png",1,228,468,228,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,5.png",1,229,469,229,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,5.png",1,230,470,230,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,5.png",1,231,471,231,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,6.png",1,232,472,232,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,6.png",1,233,473,233,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,6.png",1,234,474,234,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,6.png",1,235,475,235,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,6.png",1,236,476,236,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,6.png",1,237,477,237,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,6.png",1,238,478,238,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,6.png",1,239,479,239,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,4.png",2,0,480,0,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,4.png",2,1,481,1,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,4.png",2,2,482,2,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,4.png",2,3,483,3,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,4.png",2,4,484,4,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,4.png",2,5,485,5,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,4.png",2,6,486,6,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,4.png",2,7,487,7,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,2.png",2,8,488,8,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,2.png",2,9,489,9,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,2.png",2,10,490,10,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,2.png",2,11,491,11,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,2.png",2,12,492,12,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,2.png",2,13,493,13,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,2.png",2,14,494,14,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,2.png",2,15,495,15,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,1.png",2,16,496,16,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,1.png",2,17,497,17,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,1.png",2,18,498,18,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,1.png",2,19,499,19,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,1.png",2,20,500,20,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,1.png",2,21,501,21,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,1.png",2,22,502,22,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,1.png",2,23,503,23,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,3.png",2,24,504,24,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,3.png",2,25,505,25,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,3.png",2,26,506,26,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,3.png",2,27,507,27,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,3.png",2,28,508,28,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,3.png",2,29,509,29,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,3.png",2,30,510,30,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,3.png",2,31,511,31,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,4.png",2,32,512,32,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,4.png",2,33,513,33,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,4.png",2,34,514,34,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,4.png",2,35,515,35,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,4.png",2,36,516,36,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,4.png",2,37,517,37,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,4.png",2,38,518,38,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,4.png",2,39,519,39,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,6.png",2,40,520,40,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,6.png",2,41,521,41,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,6.png",2,42,522,42,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,6.png",2,43,523,43,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,6.png",2,44,524,44,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,6.png",2,45,525,45,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,6.png",2,46,526,46,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,6.png",2,47,527,47,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,1.png",2,48,528,48,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,1.png",2,49,529,49,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,1.png",2,50,530,50,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,1.png",2,51,531,51,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,1.png",2,52,532,52,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,1.png",2,53,533,53,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,1.png",2,54,534,54,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,1.png",2,55,535,55,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,6.png",2,56,536,56,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,6.png",2,57,537,57,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,6.png",2,58,538,58,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,6.png",2,59,539,59,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,6.png",2,60,540,60,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,6.png",2,61,541,61,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,6.png",2,62,542,62,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,6.png",2,63,543,63,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,2.png",2,64,544,64,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,2.png",2,65,545,65,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,2.png",2,66,546,66,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,2.png",2,67,547,67,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,2.png",2,68,548,68,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,2.png",2,69,549,69,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,2.png",2,70,550,70,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,2.png",2,71,551,71,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/2,1.png","images/Emotion/1,4.png",2,72,552,72,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/6,1.png","images/Emotion/5,4.png",2,73,553,73,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/4,1.png","images/Emotion/3,4.png",2,74,554,74,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/7,1.png","images/Emotion/6,4.png",2,75,555,75,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/5,1.png","images/Emotion/8,4.png",2,76,556,76,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/8,1.png","images/Emotion/7,4.png",2,77,557,77,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/3,1.png","images/Emotion/2,4.png",2,78,558,78,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
"images/Neutral/1,1.png","images/Emotion/4,4.png",2,79,559,79,,,2018_Jan_16_1203,60.0376747036,NonCon,001,i,
